Track Name,Artist,Streams,Years,Genre,Genre2,Genre3,Genre4,Genre5,Genre6,Genre7,Genre8,Genre9,Genre10
Rockin Around the Christmas Tree,Brenda Lee,1641472.0,2020.0,adult standards, brill building pop, rockabilly, easy listening, lounge, vocal jazz,,,,
"Cuddle Up, Cozy Down Christmas",Dolly Parton,1612632.0,2020.0,classic country pop, country dawn, country,,,,,,,
Under The Mistletoe,Kelly Clarkson,1594888.0,2020.0,dance pop, post-teen pop, pop, talent show, neo mellow, pop rock,,,,
The Lighthouse Keeper,Sam Smith,1579292.0,2020.0,pop, uk pop, post-teen pop, dance pop,,,,,,
All I Want (For Christmas),Liam Payne,1547953.0,2020.0,pop, post-teen pop, dance pop,,,,,,,
Happy Xmas (War Is Over),CÃ©line Dion,1530114.0,2020.0,pop, dance pop,,,,,,,,
Shake Up Christmas,Train,1452651.0,2020.0,pop rock, neo mellow, pop, dance pop, post-teen pop,,,,,
O Holy Night,Mariah Carey,1439816.0,2020.0,dance pop, urban contemporary, pop, rnb,,,,,,
Amazing Grace (My Chains Are Gone),Pentatonix,1384626.0,2020.0,a cappella,,,,,,,,,
Merry Christmas Darling - Remix,Carpenters,1379988.0,2020.0,adult standards, soft rock, mellow gold, folk,,,,,,
"White Christmas - Spotify Singles - Holiday, Recorded at Air Studios, London",George Ezra,1361069.0,2020.0,folk-pop, neo-singer-songwriter, pop rock, pop, modern rock,,,,,
Blame It On The Mistletoe,Ella Henderson,1343947.0,2020.0,uk pop, talent show, pop, indie cafe pop, dance pop, tropical house, post-teen pop,,,
The First Noel - Remastered 1999,Frank Sinatra,1314028.0,2020.0,adult standards, lounge, easy listening,,,,,,,
Lonely This Christmas,Mud,1311569.0,2020.0,meme rap,,,,,,,,,
Cold December Night,Michael BublÃ©,1309624.0,2020.0,jazz pop, adult standards, pop, lounge,,,,,,
Man With The Bag,Jessie J,1297716.0,2020.0,dance pop, pop, post-teen pop, pop rap, electropop,,,,,
Have Yourself a Merry Little Christmas,Michael BublÃ©,1291199.0,2020.0,jazz pop, adult standards, pop, lounge,,,,,,
Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis Presley,1271850.0,2020.0,rockabilly, rock-and-roll,,,,,,,,
Frosty the Snowman,The Ronettes,1258425.0,2020.0,classic girl group, brill building pop, motown, soul,,,,,,
Christmas Time Is Here - Vocal,Vince Guaraldi Trio,1256352.0,2020.0,jazz trio,,,,,,,,,
Deck The Hall,Nat King Cole,1236133.0,2020.0,adult standards, vocal jazz, lounge, soul,,,,,,
Glittery - From The Kacey Musgraves Christmas Show,Kacey Musgraves,1231439.0,2020.0,country dawn, contemporary country, texas country, pop,,,,,,
Take Me Home For Christmas,Dan + Shay,1205668.0,2020.0,contemporary country, country, pop,,,,,,,
Cool Yule,Louis Armstrong,1198429.0,2020.0,harlem renaissance, adult standards, new orleans jazz, vocal jazz, dixieland, swing, jazz trumpet, soul,,
The Little Drummer Boy,Bing Crosby,1179066.0,2020.0,adult standards, lounge, easy listening, swing, vocal jazz,,,,,
8 Days of Christmas,Destinys Child,1155250.0,2020.0,girl group, dance pop, hip pop, urban contemporary, rnb, pop,,,,
Go2DaMoon (feat. Kanye West),Playboi Carti,2080130.0,2020.0,plugg, atl hip hop, rap, trap,,,,,,
Rockstar Made,Playboi Carti,2023916.0,2020.0,plugg, atl hip hop, rap, trap,,,,,,
Slay3r,Playboi Carti,1679443.0,2020.0,plugg, atl hip hop, rap, trap,,,,,,
M3tamorphosis (feat. Kid Cudi),Playboi Carti,1617785.0,2020.0,plugg, atl hip hop, rap, trap,,,,,,
Stop Breathing,Playboi Carti,1564042.0,2020.0,plugg, atl hip hop, rap, trap,,,,,,
Beno!,Playboi Carti,1513901.0,2020.0,plugg, atl hip hop, rap, trap,,,,,,
"Youre A Mean One, Mr. Grinch - From Dr. Seuss How The Grinch Stole Christmas",Thurl Ravenscroft,1448388.0,2020.0,movie tunes,,,,,,,,,
New N3on,Playboi Carti,1357945.0,2020.0,plugg, atl hip hop, rap, trap,,,,,,
Ill Be Home For Christmas - Single Version,Bing Crosby,1330690.0,2020.0,adult standards, lounge, easy listening, swing, vocal jazz,,,,,
Teen X (feat. Future),Playboi Carti,1237609.0,2020.0,plugg, atl hip hop, rap, trap,,,,,,
Vamp Anthem,Playboi Carti,1202014.0,2020.0,plugg, atl hip hop, rap, trap,,,,,,
New Tank,Playboi Carti,1200542.0,2020.0,plugg, atl hip hop, rap, trap,,,,,,
Over,Playboi Carti,1187046.0,2020.0,plugg, atl hip hop, rap, trap,,,,,,
All I Want For Christmas (Is My Two Front Teeth) - Remastered,Nat King Cole Trio,1154543.0,2020.0,adult standards, vocal jazz, lounge, swing, big band,,,,,
Silent Night,Carpenters,1154169.0,2020.0,adult standards, soft rock, mellow gold, folk,,,,,,
Stop The Cavalry,Jona Lewie,1152756.0,2020.0,new wave pop,,,,,,,,,
JumpOutTheHouse,Playboi Carti,1139466.0,2020.0,plugg, atl hip hop, rap, trap,,,,,,
Place,Playboi Carti,1094800.0,2020.0,plugg, atl hip hop, rap, trap,,,,,,
Its Not Christmas Til You Come Home - Recorded At Spotify Studios NYC,Norah Jones,1088492.0,2020.0,jazz pop, contemporary vocal jazz, neo mellow, vocal jazz, adult standards,,,,,
The Man with the Bag,Kay Starr,1062028.0,2020.0,torch song, deep adult standards, adult standards, vocal jazz, easy listening, lounge, big band, swing,,
Here We Come a-Caroling / We Wish You a Merry Christmas,Perry Como,1059161.0,2020.0,adult standards, lounge, easy listening, brill building pop, vocal jazz,,,,,
Good Days,SZA,1157235.0,2020.0,pop, rnb, pop rap,,,,,,,
Meia Noite (VocÃª tem meu Whatsapp),TarcÃ­sio do Acordeon,766731.0,2020.0,forro, sertanejo pop, batidao romantico, funk carioca, piseiro, sertanejo, sertanejo universitario,,,
Whyd You Only Call Me When Youre High?,Arctic Monkeys,750452.0,2020.0,sheffield indie, garage rock, permanent wave, modern rock, rock,,,,,
Hayloft,Mother Mother,704952.0,2020.0,vancouver indie, indie pop,,,,,,,,
All We Got (feat. KIDDO),Robin Schulz,661293.0,2020.0,german dance, tropical house, deep euro house, pop dance, deep house, edm, pop, dance pop,,
Lance Individual,Jorge & Mateus,644391.0,2020.0,sertanejo universitario,,,,,,,,,
Smells Like Teen Spirit,Nirvana,700797.0,2020.0,grunge, permanent wave, alternative rock, rock,,,,,,
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1334571.0,2020.0,dance pop, urban contemporary, pop,,,,,,,
Memories (feat. Kid Cudi),David Guetta,1163449.0,2020.0,big room, dance pop, edm, pop dance, pop,,,,,
Happy New Year,ABBA,1142356.0,2020.0,europop, swedish pop,,,,,,,,
Hey Ya!,Outkast,1115971.0,2020.0,hip hop, atl hip hop, dirty south rap, rap, southern hip hop,,,,,
Feel So Close - Radio Edit,Calvin Harris,980333.0,2020.0,dance, pop, dance pop, edm, house, progressive house, pop dance, electro house,,
Take on Me,a-ha,942830.0,2020.0,new romantic, synthpop, new wave, permanent wave, new wave pop, soft rock, europop,,,
Billie Jean,Michael Jackson,934585.0,2020.0,soul, rnb, pop,,,,,,,
AlÃ´ Ambev (Segue Sua Vida) - Ao Vivo,ZÃ© Neto & Cristiano,897284.0,2020.0,Sorry," ""that one doesnt seem to be on any of these maps yet.""",,,,,,,,
24K Magic,Bruno Mars,892291.0,2020.0,pop, post-teen pop, dance pop,,,,,,,
Hypnotized,Purple Disco Machine,879683.0,2020.0,disco house, house, deep house, tropical house,,,,,,
Dancing Queen,ABBA,876108.0,2020.0,europop, swedish pop,,,,,,,,
DÃKITI,Bad Bunny,5065542.0,2021.0,trap latino, reggaeton, latin,,,,,,,
Blinding Lights,The Weeknd,3764813.0,2021.0,pop, rnb, pop,,,,,,,
BICHOTA,KAROL G,3560869.0,2021.0,reggaeton colombiano, trap latino, reggaeton, latin,,,,,,
Mood (feat. iann dior),24kGoldn,3402064.0,2021.0,cali rap,,,,,,,,,
positions,Ariana Grande,2939820.0,2021.0,pop, post-teen pop, dance pop,,,,,,,
34+35,Ariana Grande,2470575.0,2021.0,pop, post-teen pop, dance pop,,,,,,,
"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,2448371.0,2021.0,trap, rap, pop rap,,,,,,,
LA NOCHE DE ANOCHE,Bad Bunny,2441850.0,2021.0,trap latino, reggaeton, latin,,,,,,,
Dynamite,BTS,2372884.0,2021.0,k-pop boy group, k-pop,,,,,,,,
HawÃ¡i,Maluma,2305984.0,2021.0,reggaeton colombiano, reggaeton, latin,,,,,,,
Levitating (feat. DaBaby),Dua Lipa,2224633.0,2021.0,uk pop, pop, dance pop,,,,,,,
Watermelon Sugar,Harry Styles,2199194.0,2021.0,pop, post-teen pop,,,,,,,,
Roses - Imanbek Remix,SAINt JHN,2149916.0,2021.0,melodic rap, slap house, rap, pop rap,,,,,,
Whoopty,CJ,2131988.0,2021.0,nyc rap,,,,,,,,,
Anyone,Justin Bieber,2095920.0,2021.0,pop, post-teen pop, pop,,,,,,,
WAP (feat. Megan Thee Stallion),Cardi B,2071860.0,2021.0,pop rap, pop, rap, dance pop,,,,,,
Dance Monkey,Tones And I,2067874.0,2021.0,australian pop, pop,,,,,,,,
Therefore I Am,Billie Eilish,2005643.0,2021.0,pop, electropop,,,,,,,,
WITHOUT YOU,The Kid LAROI,1988730.0,2021.0,australian hip hop,,,,,,,,,
What You Know Bout Love,Pop Smoke,1929832.0,2021.0,brooklyn drill,,,,,,,,,
HOLIDAY,Lil Nas X,1823908.0,2021.0,lgbtq+ hip hop, pop rap,,,,,,,,
ROCKSTAR (feat. Roddy Ricch),DaBaby,1748248.0,2021.0,north carolina hip hop, rap,,,,,,,,
Head & Heart (feat. MNEK),Joel Corry,1727979.0,2021.0,dance, pop dance, tropical house, dance pop, edm,,,,,
Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,1725649.0,2021.0,pop, pop, viral pop, post-teen pop, dance pop,,,,,
Reloj,Rauw Alejandro,1712947.0,2021.0,puerto rican pop, trap latino,,,,,,,,
Afterglow,Ed Sheeran,1701822.0,2021.0,uk pop, pop,,,,,,,,
Hecha Pa Mi,Boza,1688021.0,2021.0,reggaeton,,,,,,,,,
Recairei - Ao Vivo,Os BarÃµes Da Pisadinha,1635175.0,2021.0,piseiro, forro,,,,,,,,
Vida de Rico,Camilo,1629086.0,2021.0,reggaeton colombiano, colombian pop,,,,,,,,
La Nota,Manuel Turizo,1617356.0,2021.0,reggaeton colombiano, colombian pop, reggaeton, trap latino, latin,,,,,
Dont Start Now,Dua Lipa,1612486.0,2021.0,uk pop, pop, dance pop,,,,,,,
Chica Ideal,Sebastian Yatra,1611983.0,2021.0,reggaeton colombiano, colombian pop, reggaeton, latin,,,,,,
willow,Taylor Swift,1605305.0,2021.0,pop, post-teen pop,,,,,,,,
La TÃ³xica,Farruko,1560396.0,2021.0,reggaeton, latin, latin hip hop, trap latino,,,,,,
RelaciÃ³n - Remix,Sech,1553585.0,2021.0,panamanian pop, trap latino, reggaeton, latin,,,,,,
you broke me first,Tate McRae,1552182.0,2021.0,pop, alt z, post-teen pop, electropop, dance pop,,,,,
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,1551800.0,2021.0,brooklyn drill,,,,,,,,,
Lonely (with benny blanco),Justin Bieber,1536660.0,2021.0,pop, post-teen pop, pop,,,,,,,
Snowman,Sia,1535647.0,2021.0,pop, australian dance, australian pop, dance pop,,,,,,
Savage Love (Laxed - Siren Beat),Jawsh 685,1498796.0,2021.0,nz pop,,,,,,,,,
Prisoner (feat. Dua Lipa),Miley Cyrus,1479065.0,2021.0,pop, post-teen pop, dance pop,,,,,,,
Someone You Loved,Lewis Capaldi,1470606.0,2021.0,uk pop, pop,,,,,,,,
BEBÃ‰,Camilo,1462154.0,2021.0,reggaeton colombiano, colombian pop,,,,,,,,
The Business,TiÃ«sto,1449196.0,2021.0,slap house, dutch edm, brostep, big room, pop dance, edm, tropical house, trance, house, dance pop
Circles,Post Malone,1431066.0,2021.0,dfw rap, melodic rap, rap,,,,,,,
Bandido,Myke Towers,1322137.0,2021.0,trap latino,,,,,,,,,
Laugh Now Cry Later (feat. Lil Durk),Drake,1309953.0,2021.0,rap, pop, hip pop, rap, pop rap, hip hop,,,,
TE MUDASTE,Bad Bunny,1296180.0,2021.0,trap latino, reggaeton, latin,,,,,,,
Blueberry Faygo,Lil Mosey,1285677.0,2021.0,melodic rap, rap conscient, vapor trap, trap, rap,,,,,
Basta VocÃª Me Ligar - Ao Vivo,Os BarÃµes Da Pisadinha,1281798.0,2021.0,piseiro, forro,,,,,,,,
Una Locura,Ozuna,1278417.0,2021.0,puerto rican pop, trap latino, reggaeton, latin,,,,,,
Tusa,KAROL G,1249228.0,2021.0,reggaeton colombiano, trap latino, reggaeton, latin,,,,,,
Goosebumps,HVME,1244496.0,2021.0,slap house,,,,,,,,,
Good Days,SZA,1240187.0,2021.0,pop, rnb, pop rap,,,,,,,
Se Te Nota (with Guaynaa),Lele Pons,1238051.0,2021.0,viral pop, latin pop,,,,,,,,
Dreams - 2004 Remaster,Fleetwood Mac,1228271.0,2021.0,yacht rock, classic rock, mellow gold, soft rock, album rock, rock,,,,
La Curiosidad,Jay Wheeler,1223564.0,2021.0,trap latino, reggaeton, latin,,,,,,,
Amor ou o LitrÃ£o,Petter Ferraz,1208462.0,2021.0,forro, piseiro, forro de favela, funk carioca, sertanejo pop,,,,,
Mi NiÃ±a,Wisin,1203700.0,2021.0,latin, reggaeton, latin hip hop, trap latino,,,,,,
Put Your Records On,Ritt Momney,1202754.0,2021.0,bedroom pop,,,,,,,,,
Sweater Weather,The Neighbourhood,1200153.0,2021.0,shimmer pop, modern rock, pop, modern alternative rock,,,,,,
Rain On Me (with Ariana Grande),Lady Gaga,1190069.0,2021.0,pop, post-teen pop, dance pop,,,,,,,
The Box,Roddy Ricch,1183148.0,2021.0,melodic rap, rap, trap,,,,,,,
Si Me Tomo Una Cerveza,Migrantes,1175384.0,2021.0,cumbia pop,,,,,,,,,
Before You Go,Lewis Capaldi,1173020.0,2021.0,uk pop, pop,,,,,,,,
Heather,Conan Gray,1171165.0,2021.0,bedroom pop, pop, alt z, post-teen pop, indie pop, electropop,,,,
Holy (feat. Chance The Rapper),Justin Bieber,1170191.0,2021.0,pop, post-teen pop, pop,,,,,,,
"Ay, DiOs MÃ­o!",KAROL G,1168278.0,2021.0,reggaeton colombiano, trap latino, reggaeton, latin,,,,,,
Jeans,Justin Quiles,1158989.0,2021.0,trap latino, reggaeton, latin,,,,,,,
bad guy,Billie Eilish,1152498.0,2021.0,pop, electropop,,,,,,,,
Paradise (feat. Dermot Kennedy),MEDUZA,1148824.0,2021.0,pop house, pop dance, tropical house, edm, dance pop,,,,,
Breaking Me,Topic,1144031.0,2021.0,german dance, pop dance, tropical house, edm, dance pop, pop edm,,,,
Say So,Doja Cat,1135983.0,2021.0,pop, dance pop,,,,,,,,
Body,Megan Thee Stallion,1123865.0,2021.0,trap queen, houston rap, pop rap, pop,,,,,,
GIRL LIKE ME,Black Eyed Peas,1118833.0,2021.0,dance pop, pop rap, pop,,,,,,,
UN DIA (ONE DAY) (Feat. Tainy),J Balvin,1116377.0,2021.0,reggaeton colombiano, reggaeton, trap latino, latin,,,,,,
Meia Noite (VocÃª tem meu Whatsapp),TarcÃ­sio do Acordeon,1115753.0,2021.0,forro, sertanejo pop, batidao romantico, funk carioca, piseiro, sertanejo, sertanejo universitario,,,
death bed (coffee for your head),Powfu,1111029.0,2021.0,sad rap,,,,,,,,,
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1095377.0,2021.0,dfw rap, melodic rap, rap,,,,,,,
Parce (feat. Justin Quiles),Maluma,1088270.0,2021.0,reggaeton colombiano, reggaeton, latin,,,,,,,
Tattoo - Remix with Camilo,Rauw Alejandro,1082459.0,2021.0,puerto rican pop, trap latino,,,,,,,,
Investe Em Mim,Jonas Esticado,1072347.0,2021.0,forro, sertanejo pop, sertanejo, sertanejo universitario,,,,,,
Take You Dancing,Jason Derulo,1069080.0,2021.0,dance pop, pop, post-teen pop, pop rap,,,,,,
Life Goes On,BTS,1059873.0,2021.0,k-pop boy group, k-pop,,,,,,,,
Dont Stop Me Now - Remastered 2011,Queen,1049341.0,2021.0,glam rock, classic rock, rock,,,,,,,
Wishing Well,Juice WRLD,1041822.0,2021.0,melodic rap, chicago rap,,,,,,,,
"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,1037827.0,2021.0,argentine hip hop, pop venezolano, trap argentino, trap latino,,,,,,
Lucid Dreams,Juice WRLD,1024485.0,2021.0,melodic rap, chicago rap,,,,,,,,
Wonder,Shawn Mendes,1020663.0,2021.0,pop, pop, viral pop, post-teen pop, dance pop,,,,,
TÃ¡ Rocheda,Os BarÃµes Da Pisadinha,1016049.0,2021.0,piseiro, forro,,,,,,,,
AlÃ´ Ambev (Segue Sua Vida) - Ao Vivo,ZÃ© Neto & Cristiano,1004993.0,2021.0,Sorry," ""that one doesnt seem to be on any of these maps yet.""",,,,,,,,
Rita,Tierry,1003958.0,2021.0,sertanejo pop,,,,,,,,,
I Gotta Feeling,Black Eyed Peas,1003654.0,2021.0,dance pop, pop rap, pop,,,,,,,
SeÃ±orita,Shawn Mendes,999294.0,2021.0,pop, pop, viral pop, post-teen pop, dance pop,,,,,
Memories,Maroon 5,997917.0,2021.0,pop, pop rock,,,,,,,,
Adore You,Harry Styles,997161.0,2021.0,pop, post-teen pop,,,,,,,,
Amor da Despedida,Os BarÃµes Da Pisadinha,988408.0,2021.0,piseiro, forro,,,,,,,,
SO DONE,The Kid LAROI,978031.0,2021.0,australian hip hop,,,,,,,,,
MODO TURBO,LuÃ­sa Sonza,975923.0,2021.0,pop nacional, funk carioca,,,,,,,,
Golden,Harry Styles,965834.0,2021.0,pop, post-teen pop,,,,,,,,
Shape of You,Ed Sheeran,958423.0,2021.0,uk pop, pop,,,,,,,,
goosebumps,Travis Scott,954268.0,2021.0,slap house, rap,,,,,,,,
Lance Individual,Jorge & Mateus,951717.0,2021.0,sertanejo universitario,,,,,,,,,
Life Is Good (feat. Drake),Future,951381.0,2021.0,rap, atl hip hop, trap, pop rap, southern hip hop,,,,,
pov,Ariana Grande,944883.0,2021.0,pop, post-teen pop, dance pop,,,,,,,
HawÃ¡i - Remix,Maluma,942530.0,2021.0,reggaeton colombiano, reggaeton, latin,,,,,,,
La Jeepeta - Remix,Nio Garcia,942101.0,2021.0,trap latino, reggaeton, latin,,,,,,,
lovely (with Khalid),Billie Eilish,934381.0,2021.0,pop, electropop,,,,,,,,
Despeinada,Ozuna,925673.0,2021.0,puerto rican pop, trap latino, reggaeton, latin,,,,,,
Bohemian Rhapsody - Remastered 2011,Queen,923989.0,2021.0,glam rock, classic rock, rock,,,,,,,
Come & Go (with Marshmello),Juice WRLD,922045.0,2021.0,melodic rap, chicago rap,,,,,,,,
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,920815.0,2021.0,dance pop, urban contemporary, pop,,,,,,,
Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,909979.0,2021.0,brooklyn drill,,,,,,,,,
"Ele Ã‰ Ele, Eu Sou Eu",Wesley SafadÃ£o,907571.0,2021.0,forro,,,,,,,,,
LetÃ­cia,ZÃ© Vaqueiro,898359.0,2021.0,forro de favela,,,,,,,,,
Robbery,Juice WRLD,888403.0,2021.0,melodic rap, chicago rap,,,,,,,,
Polvo,Nicky Jam,883344.0,2021.0,latin, reggaeton, latin hip hop, trap latino,,,,,,
Falling,Trevor Daniel,883010.0,2021.0,melodic rap, pop rap, alternative rnb,,,,,,,
Sunday Best,Surfaces,880838.0,2021.0,bedroom soul, pop,,,,,,,,
September,"Earth, Wind & Fire",872621.0,2021.0,Sorry," ""that one doesnt seem to be on any of these maps yet.""",,,,,,,,
Break My Heart,Dua Lipa,871785.0,2021.0,uk pop, pop, dance pop,,,,,,,
Reminds Me Of You,Juice WRLD,869653.0,2021.0,melodic rap, chicago rap,,,,,,,,
Cant Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,865972.0,2021.0,seattle hip hop, pop rap,,,,,,,,
Ride It,Regard,865701.0,2021.0,slap house, pop dance, tropical house, edm, dance pop, pop edm,,,,
Figurinha - Ao Vivo,Douglas & Vinicius,865531.0,2021.0,Sorry," ""that one doesnt seem to be on any of these maps yet.""",,,,,,,,
Toosie Slide,Drake,858949.0,2021.0,rap, pop, hip pop, rap, pop rap, hip hop,,,,
POPSTAR (feat. Drake),DJ Khaled,850408.0,2021.0,pop rap, rap, miami hip hop, southern hip hop, trap, hip hop,,,,
Midnight Sky,Miley Cyrus,844772.0,2021.0,pop, post-teen pop, dance pop,,,,,,,
HIGHEST IN THE ROOM,Travis Scott,844535.0,2021.0,slap house, rap,,,,,,,,
Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,844338.0,2021.0,tropical house, pop dance, new french touch, edm,,,,,,
Kings & Queens,Ava Max,842326.0,2021.0,pop, dance pop, post-teen pop,,,,,,,
Shallow,Lady Gaga,837930.0,2021.0,pop, post-teen pop, dance pop,,,,,,,
SÃ³ Tem Eu,ZÃ© Felipe,835306.0,2021.0,sertanejo pop, funk carioca,,,,,,,,
Train Wreck,James Arthur,834129.0,2021.0,pop, uk pop, talent show, post-teen pop,,,,,,
Closer,The Chainsmokers,833732.0,2021.0,pop, pop dance, tropical house, edm, electropop, dance pop,,,,
Go Crazy,Chris Brown,832969.0,2021.0,pop rap, dance pop, pop, rnb, rap,,,,,
Godzilla (feat. Juice WRLD),Eminem,832822.0,2021.0,detroit hip hop, rap, hip hop,,,,,,,
Mi Cuarto,Jerry Di,831173.0,2021.0,pop venezolano, trap latino, cubaton, dominican pop, reggaeton, reggaeton flow,,,,
Intentions (feat. Quavo),Justin Bieber,826972.0,2021.0,pop, post-teen pop, pop,,,,,,,
ROXANNE,Arizona Zervas,826765.0,2021.0,rhode island rap, pop rap,,,,,,,,
Mood Swings (feat. Lil Tjay),Pop Smoke,821341.0,2021.0,brooklyn drill,,,,,,,,,
I Dont Care (with Justin Bieber),Ed Sheeran,820795.0,2021.0,uk pop, pop,,,,,,,,
Sofia,Clairo,815795.0,2021.0,bedroom pop, indie pop, pop,,,,,,,
Wake Me Up,Avicii,813667.0,2021.0,edm, pop dance, pop, dance pop,,,,,,
Caramelo,Ozuna,812645.0,2021.0,puerto rican pop, trap latino, reggaeton, latin,,,,,,
rockstar (feat. 21 Savage),Post Malone,812339.0,2021.0,dfw rap, melodic rap, rap,,,,,,,
"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) Remix - Bonus Track",Jack Harlow,811374.0,2021.0,kentucky hip hop, rap, deep underground hip hop, pop rap,,,,,,
Daisy,Ashnikko,809411.0,2021.0,escape room, alt z, electropop, pop,,,,,,
Believer,Imagine Dragons,809227.0,2021.0,modern rock, pop, rock,,,,,,,
All Girls Are The Same,Juice WRLD,808803.0,2021.0,melodic rap, chicago rap,,,,,,,,
Angst,Apache 207,807475.0,2021.0,german hip hop,,,,,,,,,
Tyler Herro,Jack Harlow,806702.0,2021.0,kentucky hip hop, rap, deep underground hip hop, pop rap,,,,,,
At My Worst,Pink Sweat$,802259.0,2021.0,bedroom soul, pop,,,,,,,,
ily (i love you baby) (feat. Emilee),Surf Mesa,801493.0,2021.0,tropical house,,,,,,,,,
Dior,Pop Smoke,800589.0,2021.0,brooklyn drill,,,,,,,,,
Oh Juliana,Niack,795741.0,2021.0,funk carioca,,,,,,,,,
Way Out (feat. Big Sean),Jack Harlow,793634.0,2021.0,kentucky hip hop, rap, deep underground hip hop, pop rap,,,,,,
Stuck with U (with Justin Bieber),Ariana Grande,791034.0,2021.0,pop, post-teen pop, dance pop,,,,,,,
my exs best friend (with blackbear),Machine Gun Kelly,788382.0,2021.0,ohio hip hop, pop rap,,,,,,,,
Jocelyn Flores,XXXTENTACION,777116.0,2021.0,miami hip hop, emo rap,,,,,,,,
